table,column,domain_id,domain_name
Orders,PickingCompletedWhen,5,Order and Invoice Management
Orders,SalespersonPersonID,5,Order and Invoice Management
PurchaseOrders,Comments,5,Order and Invoice Management
PurchaseOrders,ContactPersonID,5,Order and Invoice Management
PurchaseOrders,DeliveryMethodID,5,Order and Invoice Management
PurchaseOrders,ExpectedDeliveryDate,5,Order and Invoice Management
PurchaseOrders,InternalComments,5,Order and Invoice Management
PurchaseOrders,IsOrderFinalized,5,Order and Invoice Management
PurchaseOrders,LastEditedBy,5,Order and Invoice Management
PurchaseOrders,LastEditedWhen,5,Order and Invoice Management
PurchaseOrders,OrderDate,5,Order and Invoice Management
PurchaseOrders,PurchaseOrderID,5,Order and Invoice Management
PurchaseOrders,SupplierID,5,Order and Invoice Management
PurchaseOrders,SupplierReference,5,Order and Invoice Management
Cities,CityID,6,City and State Provinces Management
Cities,CityName,6,City and State Provinces Management
Cities,LastEditedBy,6,City and State Provinces Management
Cities,LatestRecordedPopulation,6,City and State Provinces Management
Cities,Location,6,City and State Provinces Management
Cities,StateProvinceID,6,City and State Provinces Management
Cities,ValidFrom,6,City and State Provinces Management
Cities,ValidTo,6,City and State Provinces Management
StateProvinces,Border,6,City and State Provinces Management
StateProvinces,CountryID,6,City and State Provinces Management
StateProvinces,LastEditedBy,6,City and State Provinces Management
StateProvinces,LatestRecordedPopulation,6,City and State Provinces Management
StateProvinces,SalesTerritory,6,City and State Provinces Management
StateProvinces,StateProvinceCode,6,City and State Provinces Management
StateProvinces,StateProvinceID,6,City and State Provinces Management
StateProvinces,StateProvinceName,6,City and State Provinces Management
StateProvinces,ValidFrom,6,City and State Provinces Management
StateProvinces,ValidTo,6,City and State Provinces Management
TransactionTypes,LastEditedBy,6,City and State Provinces Management
TransactionTypes,TransactionTypeID,6,City and State Provinces Management
TransactionTypes,TransactionTypeName,6,City and State Provinces Management
TransactionTypes,ValidFrom,6,City and State Provinces Management
TransactionTypes,ValidTo,6,City and State Provinces Management
Colors,ColorID,7,Product Information Management
Colors,ColorName,7,Product Information Management
Colors,LastEditedBy,7,Product Information Management
Colors,ValidFrom,7,Product Information Management
Colors,ValidTo,7,Product Information Management
StockItems,Barcode,7,Product Information Management
StockItems,Brand,7,Product Information Management
StockItems,ColorID,7,Product Information Management
StockItems,CustomFields,7,Product Information Management
StockItems,InternalComments,7,Product Information Management
StockItems,IsChillerStock,7,Product Information Management
StockItems,LastEditedBy,7,Product Information Management
StockItems,LeadTimeDays,7,Product Information Management
StockItems,MarketingComments,7,Product Information Management
StockItems,OuterPackageID,7,Product Information Management
StockItems,Photo,7,Product Information Management
StockItems,QuantityPerOuter,7,Product Information Management
StockItems,RecommendedRetailPrice,7,Product Information Management
StockItems,SearchDetails,7,Product Information Management
StockItems,Size,7,Product Information Management
StockItems,StockItemID,7,Product Information Management
StockItems,StockItemName,7,Product Information Management
StockItems,SupplierID,7,Product Information Management
StockItems,Tags,7,Product Information Management
StockItems,TaxRate,7,Product Information Management
StockItems,TypicalWeightPerUnit,7,Product Information Management
StockItems,UnitPackageID,7,Product Information Management
StockItems,UnitPrice,7,Product Information Management
StockItems,ValidFrom,7,Product Information Management
StockItems,ValidTo,7,Product Information Management
PaymentMethods,LastEditedBy,8,Payment Method Management
PaymentMethods,PaymentMethodID,8,Payment Method Management
PaymentMethods,PaymentMethodName,8,Payment Method Management
PaymentMethods,ValidFrom,8,Payment Method Management
PaymentMethods,ValidTo,8,Payment Method Management
BuyingGroups,BuyingGroupID,9,BuyingGroup Administration
BuyingGroups,BuyingGroupName,9,BuyingGroup Administration
BuyingGroups,LastEditedBy,9,BuyingGroup Administration
BuyingGroups,ValidFrom,9,BuyingGroup Administration
BuyingGroups,ValidTo,9,BuyingGroup Administration
InvoiceLines,Description,10,Purchase Line Management
InvoiceLines,ExtendedPrice,10,Purchase Line Management
InvoiceLines,InvoiceID,10,Purchase Line Management
InvoiceLines,InvoiceLineID,10,Purchase Line Management
InvoiceLines,LastEditedBy,10,Purchase Line Management
InvoiceLines,LastEditedWhen,10,Purchase Line Management
InvoiceLines,LineProfit,10,Purchase Line Management
InvoiceLines,PackageTypeID,10,Purchase Line Management
InvoiceLines,Quantity,10,Purchase Line Management
InvoiceLines,StockItemID,10,Purchase Line Management
InvoiceLines,TaxAmount,10,Purchase Line Management
InvoiceLines,TaxRate,10,Purchase Line Management
InvoiceLines,UnitPrice,10,Purchase Line Management
OrderLines,Description,10,Purchase Line Management
OrderLines,LastEditedBy,10,Purchase Line Management
OrderLines,LastEditedWhen,10,Purchase Line Management
OrderLines,OrderID,10,Purchase Line Management
OrderLines,OrderLineID,10,Purchase Line Management
OrderLines,PackageTypeID,10,Purchase Line Management
OrderLines,PickedQuantity,10,Purchase Line Management
OrderLines,PickingCompletedWhen,10,Purchase Line Management
OrderLines,Quantity,10,Purchase Line Management
OrderLines,StockItemID,10,Purchase Line Management
OrderLines,TaxRate,10,Purchase Line Management
OrderLines,UnitPrice,10,Purchase Line Management
SpecialDeals,BuyingGroupID,11,Promotion and Inventory Management
SpecialDeals,CustomerCategoryID,11,Promotion and Inventory Management
SpecialDeals,CustomerID,11,Promotion and Inventory Management
SpecialDeals,DealDescription,11,Promotion and Inventory Management
SpecialDeals,DiscountAmount,11,Promotion and Inventory Management
SpecialDeals,DiscountPercentage,11,Promotion and Inventory Management
SpecialDeals,EndDate,11,Promotion and Inventory Management
SpecialDeals,LastEditedBy,11,Promotion and Inventory Management
SpecialDeals,LastEditedWhen,11,Promotion and Inventory Management
SpecialDeals,SpecialDealID,11,Promotion and Inventory Management
SpecialDeals,StartDate,11,Promotion and Inventory Management
SpecialDeals,StockGroupID,11,Promotion and Inventory Management
SpecialDeals,StockItemID,11,Promotion and Inventory Management
SpecialDeals,UnitPrice,11,Promotion and Inventory Management
StockItemHoldings,BinLocation,11,Promotion and Inventory Management
StockItemHoldings,LastCostPrice,11,Promotion and Inventory Management
StockItemHoldings,LastEditedBy,11,Promotion and Inventory Management
StockItemHoldings,LastEditedWhen,11,Promotion and Inventory Management
StockItemHoldings,LastStocktakeQuantity,11,Promotion and Inventory Management
StockItemHoldings,QuantityOnHand,11,Promotion and Inventory Management
StockItemHoldings,ReorderLevel,11,Promotion and Inventory Management
StockItemHoldings,StockItemID,11,Promotion and Inventory Management
StockItemHoldings,TargetStockLevel,11,Promotion and Inventory Management
StockItemStockGroups,LastEditedBy,11,Promotion and Inventory Management
StockItemStockGroups,LastEditedWhen,11,Promotion and Inventory Management
StockItemStockGroups,StockGroupID,11,Promotion and Inventory Management
StockItemStockGroups,StockItemID,11,Promotion and Inventory Management
StockItemStockGroups,StockItemStockGroupID,11,Promotion and Inventory Management
StockItemTransactions,CustomerID,11,Promotion and Inventory Management
StockItemTransactions,InvoiceID,11,Promotion and Inventory Management
StockItemTransactions,LastEditedBy,11,Promotion and Inventory Management
StockItemTransactions,LastEditedWhen,11,Promotion and Inventory Management
StockItemTransactions,PurchaseOrderID,11,Promotion and Inventory Management
StockItemTransactions,Quantity,11,Promotion and Inventory Management
StockItemTransactions,StockItemID,11,Promotion and Inventory Management
StockItemTransactions,StockItemTransactionID,11,Promotion and Inventory Management
StockItemTransactions,SupplierID,11,Promotion and Inventory Management
StockItemTransactions,TransactionOccurredWhen,11,Promotion and Inventory Management
StockItemTransactions,TransactionTypeID,11,Promotion and Inventory Management
StockGroups,LastEditedBy,12,Buying Group and Stock Management
StockGroups,StockGroupID,12,Buying Group and Stock Management
StockGroups,StockGroupName,12,Buying Group and Stock Management
StockGroups,ValidFrom,12,Buying Group and Stock Management
StockGroups,ValidTo,12,Buying Group and Stock Management
VehicleTemperatures,ChillerSensorNumber,13,Temperature and Cold Room Management
VehicleTemperatures,CompressedSensorData,13,Temperature and Cold Room Management
VehicleTemperatures,FullSensorData,13,Temperature and Cold Room Management
VehicleTemperatures,IsCompressed,13,Temperature and Cold Room Management
VehicleTemperatures,RecordedWhen,13,Temperature and Cold Room Management
VehicleTemperatures,Temperature,13,Temperature and Cold Room Management
VehicleTemperatures,VehicleRegistration,13,Temperature and Cold Room Management
VehicleTemperatures,VehicleTemperatureID,13,Temperature and Cold Room Management
ColdRoomTemperatures,ColdRoomSensorNumber,14,Temperature Data Management
ColdRoomTemperatures,ColdRoomTemperatureID,14,Temperature Data Management
ColdRoomTemperatures,RecordedWhen,14,Temperature Data Management
ColdRoomTemperatures,Temperature,14,Temperature Data Management
ColdRoomTemperatures,ValidFrom,14,Temperature Data Management
ColdRoomTemperatures,ValidTo,14,Temperature Data Management
PurchaseOrderLines,Description,15,Purchase Order Line Management
PurchaseOrderLines,ExpectedUnitPricePerOuter,15,Purchase Order Line Management
PurchaseOrderLines,IsOrderLineFinalized,15,Purchase Order Line Management
PurchaseOrderLines,LastEditedBy,15,Purchase Order Line Management
PurchaseOrderLines,LastEditedWhen,15,Purchase Order Line Management
PurchaseOrderLines,LastReceiptDate,15,Purchase Order Line Management
PurchaseOrderLines,OrderedOuters,15,Purchase Order Line Management
PurchaseOrderLines,PackageTypeID,15,Purchase Order Line Management
PurchaseOrderLines,PurchaseOrderID,15,Purchase Order Line Management
PurchaseOrderLines,PurchaseOrderLineID,15,Purchase Order Line Management
PurchaseOrderLines,ReceivedOuters,15,Purchase Order Line Management
PurchaseOrderLines,StockItemID,15,Purchase Order Line Management
PackageTypes,LastEditedBy,16,Package Management
PackageTypes,PackageTypeID,16,Package Management
PackageTypes,PackageTypeName,16,Package Management
PackageTypes,ValidFrom,16,Package Management
PackageTypes,ValidTo,16,Package Management
