table,column,domain_id,domain_name
TransactionTypes,ValidFrom,13,Transaction Management
TransactionTypes,ValidTo,13,Transaction Management
Cities,CityID,14,City-State Management
Cities,CityName,14,City-State Management
Cities,LastEditedBy,14,City-State Management
Cities,LatestRecordedPopulation,14,City-State Management
Cities,Location,14,City-State Management
Cities,StateProvinceID,14,City-State Management
Cities,ValidFrom,14,City-State Management
Cities,ValidTo,14,City-State Management
StateProvinces,Border,14,City-State Management
StateProvinces,CountryID,14,City-State Management
StateProvinces,LastEditedBy,14,City-State Management
StateProvinces,LatestRecordedPopulation,14,City-State Management
StateProvinces,SalesTerritory,14,City-State Management
StateProvinces,StateProvinceCode,14,City-State Management
StateProvinces,StateProvinceID,14,City-State Management
StateProvinces,StateProvinceName,14,City-State Management
StateProvinces,ValidFrom,14,City-State Management
StateProvinces,ValidTo,14,City-State Management
Invoices,AccountsPersonID,15,Order and Purchase Management
Invoices,BillToCustomerID,15,Order and Purchase Management
Invoices,Comments,15,Order and Purchase Management
Invoices,ConfirmedDeliveryTime,15,Order and Purchase Management
Invoices,ConfirmedReceivedBy,15,Order and Purchase Management
Invoices,ContactPersonID,15,Order and Purchase Management
Invoices,CreditNoteReason,15,Order and Purchase Management
Invoices,CustomerID,15,Order and Purchase Management
Invoices,CustomerPurchaseOrderNumber,15,Order and Purchase Management
Invoices,DeliveryInstructions,15,Order and Purchase Management
Invoices,DeliveryMethodID,15,Order and Purchase Management
Invoices,DeliveryRun,15,Order and Purchase Management
Invoices,InternalComments,15,Order and Purchase Management
Invoices,InvoiceDate,15,Order and Purchase Management
Invoices,InvoiceID,15,Order and Purchase Management
Invoices,IsCreditNote,15,Order and Purchase Management
Invoices,LastEditedBy,15,Order and Purchase Management
Invoices,LastEditedWhen,15,Order and Purchase Management
Invoices,OrderID,15,Order and Purchase Management
Invoices,PackedByPersonID,15,Order and Purchase Management
Invoices,ReturnedDeliveryData,15,Order and Purchase Management
Invoices,RunPosition,15,Order and Purchase Management
Invoices,SalespersonPersonID,15,Order and Purchase Management
Invoices,TotalChillerItems,15,Order and Purchase Management
Invoices,TotalDryItems,15,Order and Purchase Management
Orders,BackorderOrderID,15,Order and Purchase Management
Orders,Comments,15,Order and Purchase Management
Orders,ContactPersonID,15,Order and Purchase Management
Orders,CustomerID,15,Order and Purchase Management
Orders,CustomerPurchaseOrderNumber,15,Order and Purchase Management
Orders,DeliveryInstructions,15,Order and Purchase Management
Orders,ExpectedDeliveryDate,15,Order and Purchase Management
Orders,InternalComments,15,Order and Purchase Management
Orders,IsUndersupplyBackordered,15,Order and Purchase Management
Orders,LastEditedBy,15,Order and Purchase Management
Orders,LastEditedWhen,15,Order and Purchase Management
Orders,OrderDate,15,Order and Purchase Management
Orders,OrderID,15,Order and Purchase Management
Orders,PickedByPersonID,15,Order and Purchase Management
Orders,PickingCompletedWhen,15,Order and Purchase Management
Orders,SalespersonPersonID,15,Order and Purchase Management
PurchaseOrders,Comments,15,Order and Purchase Management
PurchaseOrders,ContactPersonID,15,Order and Purchase Management
PurchaseOrders,DeliveryMethodID,15,Order and Purchase Management
PurchaseOrders,ExpectedDeliveryDate,15,Order and Purchase Management
PurchaseOrders,InternalComments,15,Order and Purchase Management
PurchaseOrders,IsOrderFinalized,15,Order and Purchase Management
PurchaseOrders,LastEditedBy,15,Order and Purchase Management
PurchaseOrders,LastEditedWhen,15,Order and Purchase Management
PurchaseOrders,OrderDate,15,Order and Purchase Management
PurchaseOrders,PurchaseOrderID,15,Order and Purchase Management
PurchaseOrders,SupplierID,15,Order and Purchase Management
PurchaseOrders,SupplierReference,15,Order and Purchase Management
CustomerTransactions,AmountExcludingTax,16,Purchase and Inventory Management
CustomerTransactions,CustomerID,16,Purchase and Inventory Management
CustomerTransactions,CustomerTransactionID,16,Purchase and Inventory Management
CustomerTransactions,FinalizationDate,16,Purchase and Inventory Management
CustomerTransactions,InvoiceID,16,Purchase and Inventory Management
CustomerTransactions,IsFinalized,16,Purchase and Inventory Management
CustomerTransactions,LastEditedBy,16,Purchase and Inventory Management
CustomerTransactions,LastEditedWhen,16,Purchase and Inventory Management
CustomerTransactions,OutstandingBalance,16,Purchase and Inventory Management
CustomerTransactions,PaymentMethodID,16,Purchase and Inventory Management
CustomerTransactions,TaxAmount,16,Purchase and Inventory Management
CustomerTransactions,TransactionAmount,16,Purchase and Inventory Management
CustomerTransactions,TransactionDate,16,Purchase and Inventory Management
CustomerTransactions,TransactionTypeID,16,Purchase and Inventory Management
InvoiceLines,Description,16,Purchase and Inventory Management
InvoiceLines,ExtendedPrice,16,Purchase and Inventory Management
InvoiceLines,InvoiceID,16,Purchase and Inventory Management
InvoiceLines,InvoiceLineID,16,Purchase and Inventory Management
InvoiceLines,LastEditedBy,16,Purchase and Inventory Management
InvoiceLines,LastEditedWhen,16,Purchase and Inventory Management
InvoiceLines,LineProfit,16,Purchase and Inventory Management
InvoiceLines,PackageTypeID,16,Purchase and Inventory Management
InvoiceLines,Quantity,16,Purchase and Inventory Management
InvoiceLines,StockItemID,16,Purchase and Inventory Management
InvoiceLines,TaxAmount,16,Purchase and Inventory Management
InvoiceLines,TaxRate,16,Purchase and Inventory Management
InvoiceLines,UnitPrice,16,Purchase and Inventory Management
OrderLines,Description,16,Purchase and Inventory Management
OrderLines,LastEditedBy,16,Purchase and Inventory Management
OrderLines,LastEditedWhen,16,Purchase and Inventory Management
OrderLines,OrderID,16,Purchase and Inventory Management
OrderLines,OrderLineID,16,Purchase and Inventory Management
OrderLines,PackageTypeID,16,Purchase and Inventory Management
OrderLines,PickedQuantity,16,Purchase and Inventory Management
OrderLines,PickingCompletedWhen,16,Purchase and Inventory Management
OrderLines,Quantity,16,Purchase and Inventory Management
OrderLines,StockItemID,16,Purchase and Inventory Management
OrderLines,TaxRate,16,Purchase and Inventory Management
OrderLines,UnitPrice,16,Purchase and Inventory Management
PurchaseOrderLines,Description,16,Purchase and Inventory Management
PurchaseOrderLines,ExpectedUnitPricePerOuter,16,Purchase and Inventory Management
PurchaseOrderLines,IsOrderLineFinalized,16,Purchase and Inventory Management
PurchaseOrderLines,LastEditedBy,16,Purchase and Inventory Management
PurchaseOrderLines,LastEditedWhen,16,Purchase and Inventory Management
PurchaseOrderLines,LastReceiptDate,16,Purchase and Inventory Management
PurchaseOrderLines,OrderedOuters,16,Purchase and Inventory Management
PurchaseOrderLines,PackageTypeID,16,Purchase and Inventory Management
PurchaseOrderLines,PurchaseOrderID,16,Purchase and Inventory Management
PurchaseOrderLines,PurchaseOrderLineID,16,Purchase and Inventory Management
PurchaseOrderLines,ReceivedOuters,16,Purchase and Inventory Management
PurchaseOrderLines,StockItemID,16,Purchase and Inventory Management
SpecialDeals,BuyingGroupID,16,Purchase and Inventory Management
SpecialDeals,CustomerCategoryID,16,Purchase and Inventory Management
SpecialDeals,CustomerID,16,Purchase and Inventory Management
SpecialDeals,DealDescription,16,Purchase and Inventory Management
SpecialDeals,DiscountAmount,16,Purchase and Inventory Management
SpecialDeals,DiscountPercentage,16,Purchase and Inventory Management
SpecialDeals,EndDate,16,Purchase and Inventory Management
SpecialDeals,LastEditedBy,16,Purchase and Inventory Management
SpecialDeals,LastEditedWhen,16,Purchase and Inventory Management
SpecialDeals,SpecialDealID,16,Purchase and Inventory Management
SpecialDeals,StartDate,16,Purchase and Inventory Management
SpecialDeals,StockGroupID,16,Purchase and Inventory Management
SpecialDeals,StockItemID,16,Purchase and Inventory Management
SpecialDeals,UnitPrice,16,Purchase and Inventory Management
StockItemHoldings,BinLocation,16,Purchase and Inventory Management
StockItemHoldings,LastCostPrice,16,Purchase and Inventory Management
StockItemHoldings,LastEditedBy,16,Purchase and Inventory Management
StockItemHoldings,LastEditedWhen,16,Purchase and Inventory Management
StockItemHoldings,LastStocktakeQuantity,16,Purchase and Inventory Management
StockItemHoldings,QuantityOnHand,16,Purchase and Inventory Management
StockItemHoldings,ReorderLevel,16,Purchase and Inventory Management
StockItemHoldings,StockItemID,16,Purchase and Inventory Management
StockItemHoldings,TargetStockLevel,16,Purchase and Inventory Management
StockItemStockGroups,LastEditedBy,16,Purchase and Inventory Management
StockItemStockGroups,LastEditedWhen,16,Purchase and Inventory Management
StockItemStockGroups,StockGroupID,16,Purchase and Inventory Management
StockItemStockGroups,StockItemID,16,Purchase and Inventory Management
StockItemStockGroups,StockItemStockGroupID,16,Purchase and Inventory Management
StockItemTransactions,CustomerID,16,Purchase and Inventory Management
StockItemTransactions,InvoiceID,16,Purchase and Inventory Management
StockItemTransactions,LastEditedBy,16,Purchase and Inventory Management
StockItemTransactions,LastEditedWhen,16,Purchase and Inventory Management
StockItemTransactions,PurchaseOrderID,16,Purchase and Inventory Management
StockItemTransactions,Quantity,16,Purchase and Inventory Management
StockItemTransactions,StockItemID,16,Purchase and Inventory Management
StockItemTransactions,StockItemTransactionID,16,Purchase and Inventory Management
StockItemTransactions,SupplierID,16,Purchase and Inventory Management
StockItemTransactions,TransactionOccurredWhen,16,Purchase and Inventory Management
StockItemTransactions,TransactionTypeID,16,Purchase and Inventory Management
SupplierTransactions,AmountExcludingTax,16,Purchase and Inventory Management
SupplierTransactions,FinalizationDate,16,Purchase and Inventory Management
SupplierTransactions,IsFinalized,16,Purchase and Inventory Management
SupplierTransactions,LastEditedBy,16,Purchase and Inventory Management
SupplierTransactions,LastEditedWhen,16,Purchase and Inventory Management
SupplierTransactions,OutstandingBalance,16,Purchase and Inventory Management
SupplierTransactions,PaymentMethodID,16,Purchase and Inventory Management
SupplierTransactions,PurchaseOrderID,16,Purchase and Inventory Management
SupplierTransactions,SupplierID,16,Purchase and Inventory Management
SupplierTransactions,SupplierInvoiceNumber,16,Purchase and Inventory Management
SupplierTransactions,SupplierTransactionID,16,Purchase and Inventory Management
SupplierTransactions,TaxAmount,16,Purchase and Inventory Management
SupplierTransactions,TransactionAmount,16,Purchase and Inventory Management
SupplierTransactions,TransactionDate,16,Purchase and Inventory Management
SupplierTransactions,TransactionTypeID,16,Purchase and Inventory Management
