5,23.0,1513.0,1.0,2009/01/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,23.0,1079.0,2.0,2009/01/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24.0,4274.0,3.0,2009/01/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25.0,4875.0,1.0,2009/01/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25.0,8831.0,2.0,2009/01/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25.0,5178.0,1.0,2009/01/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,25.0,5576.0,2.0,2009/01/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,25.0,8300.0,2.0,2009/01/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25.0,2444.0,1.0,2009/01/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,25.0,7294.0,2.0,2009/01/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26.0,4108.0,1.0,2009/01/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26.0,7833.0,3.0,2009/01/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27.0,492.0,2.0,2009/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,27.0,9865.0,3.0,2009/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,27.0,2109.0,2.0,2009/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,27.0,8652.0,1.0,2009/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27.0,996.0,2.0,2009/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27.0,3018.0,2.0,2009/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27.0,8091.0,1.0,2009/01/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28.0,6921.0,2.0,2009/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28.0,1192.0,2.0,2009/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,28.0,5787.0,2.0,2009/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,28.0,5951.0,2.0,2009/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28.0,3043.0,3.0,2009/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28.0,4766.0,1.0,2009/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,28.0,6098.0,2.0,2009/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,28.0,6190.0,2.0,2009/01/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29.0,9238.0,1.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30.0,3572.0,3.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30.0,3443.0,3.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30.0,6592.0,1.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31.0,3082.0,1.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31.0,1981.0,2.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,31.0,1098.0,3.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,31.0,7823.0,3.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31.0,2004.0,2.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,31.0,3157.0,2.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,31.0,2310.0,2.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,31.0,5329.0,1.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,32.0,3055.0,3.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32.0,2605.0,2.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,32.0,5524.0,3.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,32.0,6860.0,3.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,33.0,5330.0,3.0,2009/01/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34.0,3622.0,3.0,2009/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34.0,8019.0,3.0,2009/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,34.0,1529.0,1.0,2009/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,34.0,636.0,3.0,2009/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35.0,12.0,1.0,2009/01/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35.0,3053.0,1.0,2009/01/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,35.0,6554.0,3.0,2009/01/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,35.0,1812.0,2.0,2009/01/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,35.0,6674.0,3.0,2009/01/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,35.0,6534.0,1.0,2009/01/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,36.0,8290.0,3.0,2009/01/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,36.0,9042.0,1.0,2009/01/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,36.0,3946.0,3.0,2009/01/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,36.0,8690.0,2.0,2009/01/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,36.0,7390.0,3.0,2009/01/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37.0,4945.0,2.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37.0,9392.0,3.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,37.0,8142.0,2.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,37.0,6573.0,3.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,37.0,9359.0,1.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,37.0,8744.0,2.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,37.0,6378.0,3.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,37.0,7755.0,3.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,37.0,2628.0,2.0,2009/01/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,38.0,8731.0,2.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,38.0,4125.0,2.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,38.0,5969.0,2.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,38.0,5386.0,1.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,38.0,5791.0,1.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,38.0,7010.0,2.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,38.0,8327.0,2.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,38.0,1127.0,2.0,2009/01/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39.0,6377.0,2.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39.0,1440.0,2.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,39.0,2471.0,2.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,39.0,175.0,3.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40.0,4774.0,3.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40.0,588.0,1.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40.0,6408.0,2.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40.0,2227.0,1.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40.0,6303.0,3.0,2009/01/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41.0,9527.0,3.0,2009/01/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,41.0,8991.0,3.0,2009/01/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,41.0,3336.0,2.0,2009/01/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,41.0,2192.0,2.0,2009/01/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,41.0,9499.0,2.0,2009/01/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,41.0,8844.0,3.0,2009/01/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,41.0,1838.0,2.0,2009/01/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,41.0,7803.0,3.0,2009/01/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42.0,3319.0,2.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42.0,5608.0,2.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42.0,6222.0,1.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42.0,4780.0,2.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,42.0,6539.0,3.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,42.0,2107.0,2.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,42.0,8655.0,1.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,42.0,3736.0,1.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,42.0,6466.0,2.0,2009/01/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43.0,5637.0,1.0,2009/01/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,43.0,190.0,2.0,2009/01/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,43.0,91.0,3.0,2009/01/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,43.0,6015.0,3.0,2009/01/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,43.0,8872.0,3.0,2009/01/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,43.0,1731.0,2.0,2009/01/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,44.0,1554.0,1.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,44.0,8823.0,2.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,44.0,8995.0,3.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,44.0,4759.0,1.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,44.0,9467.0,1.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,44.0,8657.0,2.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,44.0,7187.0,3.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,44.0,1841.0,1.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,44.0,1672.0,1.0,2009/01/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,45.0,9470.0,1.0,2009/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,45.0,1609.0,1.0,2009/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
