table,column,domain_id,domain_name
Customers,DeliveryPostalCode,1,Customer-Supplier Management
Customers,DeliveryRun,1,Customer-Supplier Management
Customers,FaxNumber,1,Customer-Supplier Management
Customers,IsOnCreditHold,1,Customer-Supplier Management
Customers,IsStatementSent,1,Customer-Supplier Management
Customers,LastEditedBy,1,Customer-Supplier Management
Customers,PaymentDays,1,Customer-Supplier Management
Customers,PhoneNumber,1,Customer-Supplier Management
Customers,PostalAddressLine1,1,Customer-Supplier Management
Customers,PostalAddressLine2,1,Customer-Supplier Management
Customers,PostalCityID,1,Customer-Supplier Management
Customers,PostalPostalCode,1,Customer-Supplier Management
Customers,PrimaryContactPersonID,1,Customer-Supplier Management
Customers,RunPosition,1,Customer-Supplier Management
Customers,StandardDiscountPercentage,1,Customer-Supplier Management
Customers,ValidFrom,1,Customer-Supplier Management
Customers,ValidTo,1,Customer-Supplier Management
Customers,WebsiteURL,1,Customer-Supplier Management
Suppliers,AlternateContactPersonID,1,Customer-Supplier Management
Suppliers,BankAccountBranch,1,Customer-Supplier Management
Suppliers,BankAccountCode,1,Customer-Supplier Management
Suppliers,BankAccountName,1,Customer-Supplier Management
Suppliers,BankAccountNumber,1,Customer-Supplier Management
Suppliers,BankInternationalCode,1,Customer-Supplier Management
Suppliers,DeliveryAddressLine1,1,Customer-Supplier Management
Suppliers,DeliveryAddressLine2,1,Customer-Supplier Management
Suppliers,DeliveryCityID,1,Customer-Supplier Management
Suppliers,DeliveryLocation,1,Customer-Supplier Management
Suppliers,DeliveryMethodID,1,Customer-Supplier Management
Suppliers,DeliveryPostalCode,1,Customer-Supplier Management
Suppliers,FaxNumber,1,Customer-Supplier Management
Suppliers,InternalComments,1,Customer-Supplier Management
Suppliers,LastEditedBy,1,Customer-Supplier Management
Suppliers,PaymentDays,1,Customer-Supplier Management
Suppliers,PhoneNumber,1,Customer-Supplier Management
Suppliers,PostalAddressLine1,1,Customer-Supplier Management
Suppliers,PostalAddressLine2,1,Customer-Supplier Management
Suppliers,PostalCityID,1,Customer-Supplier Management
Suppliers,PostalPostalCode,1,Customer-Supplier Management
Suppliers,PrimaryContactPersonID,1,Customer-Supplier Management
Suppliers,SupplierCategoryID,1,Customer-Supplier Management
Suppliers,SupplierID,1,Customer-Supplier Management
Suppliers,SupplierName,1,Customer-Supplier Management
Suppliers,SupplierReference,1,Customer-Supplier Management
Suppliers,ValidFrom,1,Customer-Supplier Management
Suppliers,ValidTo,1,Customer-Supplier Management
Suppliers,WebsiteURL,1,Customer-Supplier Management
SystemParameters,ApplicationSettings,1,Customer-Supplier Management
SystemParameters,DeliveryAddressLine1,1,Customer-Supplier Management
SystemParameters,DeliveryAddressLine2,1,Customer-Supplier Management
SystemParameters,DeliveryCityID,1,Customer-Supplier Management
SystemParameters,DeliveryLocation,1,Customer-Supplier Management
SystemParameters,DeliveryPostalCode,1,Customer-Supplier Management
SystemParameters,LastEditedBy,1,Customer-Supplier Management
SystemParameters,LastEditedWhen,1,Customer-Supplier Management
SystemParameters,PostalAddressLine1,1,Customer-Supplier Management
SystemParameters,PostalAddressLine2,1,Customer-Supplier Management
SystemParameters,PostalCityID,1,Customer-Supplier Management
SystemParameters,PostalPostalCode,1,Customer-Supplier Management
SystemParameters,SystemParameterID,1,Customer-Supplier Management
Invoices,AccountsPersonID,2,Order and Customer Management
Invoices,BillToCustomerID,2,Order and Customer Management
Invoices,Comments,2,Order and Customer Management
Invoices,ConfirmedDeliveryTime,2,Order and Customer Management
Invoices,ConfirmedReceivedBy,2,Order and Customer Management
Invoices,ContactPersonID,2,Order and Customer Management
Invoices,CreditNoteReason,2,Order and Customer Management
Invoices,CustomerID,2,Order and Customer Management
Invoices,CustomerPurchaseOrderNumber,2,Order and Customer Management
Invoices,DeliveryInstructions,2,Order and Customer Management
Invoices,DeliveryMethodID,2,Order and Customer Management
Invoices,DeliveryRun,2,Order and Customer Management
Invoices,InternalComments,2,Order and Customer Management
Invoices,InvoiceDate,2,Order and Customer Management
Invoices,InvoiceID,2,Order and Customer Management
Invoices,IsCreditNote,2,Order and Customer Management
Invoices,LastEditedBy,2,Order and Customer Management
Invoices,LastEditedWhen,2,Order and Customer Management
Invoices,OrderID,2,Order and Customer Management
Invoices,PackedByPersonID,2,Order and Customer Management
Invoices,ReturnedDeliveryData,2,Order and Customer Management
Invoices,RunPosition,2,Order and Customer Management
Invoices,SalespersonPersonID,2,Order and Customer Management
Invoices,TotalChillerItems,2,Order and Customer Management
Invoices,TotalDryItems,2,Order and Customer Management
Orders,BackorderOrderID,2,Order and Customer Management
Orders,Comments,2,Order and Customer Management
Orders,ContactPersonID,2,Order and Customer Management
Orders,CustomerID,2,Order and Customer Management
Orders,CustomerPurchaseOrderNumber,2,Order and Customer Management
Orders,DeliveryInstructions,2,Order and Customer Management
Orders,ExpectedDeliveryDate,2,Order and Customer Management
Orders,InternalComments,2,Order and Customer Management
Orders,IsUndersupplyBackordered,2,Order and Customer Management
Orders,LastEditedBy,2,Order and Customer Management
Orders,LastEditedWhen,2,Order and Customer Management
Orders,OrderDate,2,Order and Customer Management
Orders,OrderID,2,Order and Customer Management
Orders,PickedByPersonID,2,Order and Customer Management
Orders,PickingCompletedWhen,2,Order and Customer Management
Orders,SalespersonPersonID,2,Order and Customer Management
PurchaseOrders,Comments,2,Order and Customer Management
PurchaseOrders,ContactPersonID,2,Order and Customer Management
PurchaseOrders,DeliveryMethodID,2,Order and Customer Management
PurchaseOrders,ExpectedDeliveryDate,2,Order and Customer Management
PurchaseOrders,InternalComments,2,Order and Customer Management
PurchaseOrders,IsOrderFinalized,2,Order and Customer Management
PurchaseOrders,LastEditedBy,2,Order and Customer Management
PurchaseOrders,LastEditedWhen,2,Order and Customer Management
PurchaseOrders,OrderDate,2,Order and Customer Management
PurchaseOrders,PurchaseOrderID,2,Order and Customer Management
PurchaseOrders,SupplierID,2,Order and Customer Management
PurchaseOrders,SupplierReference,2,Order and Customer Management
CustomerCategories,CustomerCategoryID,3,Customer Category Management
CustomerCategories,CustomerCategoryName,3,Customer Category Management
CustomerCategories,LastEditedBy,3,Customer Category Management
CustomerCategories,ValidFrom,3,Customer Category Management
CustomerCategories,ValidTo,3,Customer Category Management
CustomerTransactions,AmountExcludingTax,4,Transaction Management
CustomerTransactions,CustomerID,4,Transaction Management
CustomerTransactions,CustomerTransactionID,4,Transaction Management
CustomerTransactions,FinalizationDate,4,Transaction Management
CustomerTransactions,InvoiceID,4,Transaction Management
CustomerTransactions,IsFinalized,4,Transaction Management
CustomerTransactions,LastEditedBy,4,Transaction Management
CustomerTransactions,LastEditedWhen,4,Transaction Management
CustomerTransactions,OutstandingBalance,4,Transaction Management
CustomerTransactions,PaymentMethodID,4,Transaction Management
CustomerTransactions,TaxAmount,4,Transaction Management
CustomerTransactions,TransactionAmount,4,Transaction Management
CustomerTransactions,TransactionDate,4,Transaction Management
CustomerTransactions,TransactionTypeID,4,Transaction Management
SupplierTransactions,AmountExcludingTax,4,Transaction Management
SupplierTransactions,FinalizationDate,4,Transaction Management
SupplierTransactions,IsFinalized,4,Transaction Management
SupplierTransactions,LastEditedBy,4,Transaction Management
SupplierTransactions,LastEditedWhen,4,Transaction Management
SupplierTransactions,OutstandingBalance,4,Transaction Management
SupplierTransactions,PaymentMethodID,4,Transaction Management
SupplierTransactions,PurchaseOrderID,4,Transaction Management
SupplierTransactions,SupplierID,4,Transaction Management
SupplierTransactions,SupplierInvoiceNumber,4,Transaction Management
SupplierTransactions,SupplierTransactionID,4,Transaction Management
SupplierTransactions,TaxAmount,4,Transaction Management
SupplierTransactions,TransactionAmount,4,Transaction Management
SupplierTransactions,TransactionDate,4,Transaction Management
SupplierTransactions,TransactionTypeID,4,Transaction Management
InvoiceLines,Description,5,Purchase Line Management
InvoiceLines,ExtendedPrice,5,Purchase Line Management
InvoiceLines,InvoiceID,5,Purchase Line Management
InvoiceLines,InvoiceLineID,5,Purchase Line Management
InvoiceLines,LastEditedBy,5,Purchase Line Management
InvoiceLines,LastEditedWhen,5,Purchase Line Management
InvoiceLines,LineProfit,5,Purchase Line Management
InvoiceLines,PackageTypeID,5,Purchase Line Management
InvoiceLines,Quantity,5,Purchase Line Management
InvoiceLines,StockItemID,5,Purchase Line Management
InvoiceLines,TaxAmount,5,Purchase Line Management
InvoiceLines,TaxRate,5,Purchase Line Management
InvoiceLines,UnitPrice,5,Purchase Line Management
OrderLines,Description,5,Purchase Line Management
OrderLines,LastEditedBy,5,Purchase Line Management
OrderLines,LastEditedWhen,5,Purchase Line Management
OrderLines,OrderID,5,Purchase Line Management
OrderLines,OrderLineID,5,Purchase Line Management
OrderLines,PackageTypeID,5,Purchase Line Management
OrderLines,PickedQuantity,5,Purchase Line Management
OrderLines,PickingCompletedWhen,5,Purchase Line Management
OrderLines,Quantity,5,Purchase Line Management
OrderLines,StockItemID,5,Purchase Line Management
OrderLines,TaxRate,5,Purchase Line Management
OrderLines,UnitPrice,5,Purchase Line Management
DeliveryMethods,DeliveryMethodID,6,Payment and Delivery Management
DeliveryMethods,DeliveryMethodName,6,Payment and Delivery Management
DeliveryMethods,LastEditedBy,6,Payment and Delivery Management
DeliveryMethods,ValidFrom,6,Payment and Delivery Management
DeliveryMethods,ValidTo,6,Payment and Delivery Management
PaymentMethods,LastEditedBy,6,Payment and Delivery Management
PaymentMethods,PaymentMethodID,6,Payment and Delivery Management
PaymentMethods,PaymentMethodName,6,Payment and Delivery Management
PaymentMethods,ValidFrom,6,Payment and Delivery Management
PaymentMethods,ValidTo,6,Payment and Delivery Management
People,CustomFields,6,Payment and Delivery Management
People,EmailAddress,6,Payment and Delivery Management
People,FaxNumber,6,Payment and Delivery Management
People,FullName,6,Payment and Delivery Management
People,HashedPassword,6,Payment and Delivery Management
People,IsEmployee,6,Payment and Delivery Management
People,IsExternalLogonProvider,6,Payment and Delivery Management
People,IsPermittedToLogon,6,Payment and Delivery Management
People,IsSalesperson,6,Payment and Delivery Management
People,IsSystemUser,6,Payment and Delivery Management
People,LastEditedBy,6,Payment and Delivery Management
People,LogonName,6,Payment and Delivery Management
People,OtherLanguages,6,Payment and Delivery Management
People,PersonID,6,Payment and Delivery Management
People,PhoneNumber,6,Payment and Delivery Management
People,Photo,6,Payment and Delivery Management
People,PreferredName,6,Payment and Delivery Management
People,SearchName,6,Payment and Delivery Management
People,UserPreferences,6,Payment and Delivery Management
People,ValidFrom,6,Payment and Delivery Management
People,ValidTo,6,Payment and Delivery Management
BuyingGroups,BuyingGroupID,7,Product and Supplier Categorization Management
BuyingGroups,BuyingGroupName,7,Product and Supplier Categorization Management
BuyingGroups,LastEditedBy,7,Product and Supplier Categorization Management
BuyingGroups,ValidFrom,7,Product and Supplier Categorization Management
BuyingGroups,ValidTo,7,Product and Supplier Categorization Management
Colors,ColorID,7,Product and Supplier Categorization Management
Colors,ColorName,7,Product and Supplier Categorization Management
Colors,LastEditedBy,7,Product and Supplier Categorization Management
Colors,ValidFrom,7,Product and Supplier Categorization Management
Colors,ValidTo,7,Product and Supplier Categorization Management
StockItems,Barcode,7,Product and Supplier Categorization Management
StockItems,Brand,7,Product and Supplier Categorization Management
StockItems,ColorID,7,Product and Supplier Categorization Management
StockItems,CustomFields,7,Product and Supplier Categorization Management
StockItems,InternalComments,7,Product and Supplier Categorization Management
StockItems,IsChillerStock,7,Product and Supplier Categorization Management
StockItems,LastEditedBy,7,Product and Supplier Categorization Management
StockItems,LeadTimeDays,7,Product and Supplier Categorization Management
StockItems,MarketingComments,7,Product and Supplier Categorization Management
StockItems,OuterPackageID,7,Product and Supplier Categorization Management
StockItems,Photo,7,Product and Supplier Categorization Management
StockItems,QuantityPerOuter,7,Product and Supplier Categorization Management
StockItems,RecommendedRetailPrice,7,Product and Supplier Categorization Management
StockItems,SearchDetails,7,Product and Supplier Categorization Management
StockItems,Size,7,Product and Supplier Categorization Management
StockItems,StockItemID,7,Product and Supplier Categorization Management
StockItems,StockItemName,7,Product and Supplier Categorization Management
StockItems,SupplierID,7,Product and Supplier Categorization Management
StockItems,Tags,7,Product and Supplier Categorization Management
StockItems,TaxRate,7,Product and Supplier Categorization Management
StockItems,TypicalWeightPerUnit,7,Product and Supplier Categorization Management
StockItems,UnitPackageID,7,Product and Supplier Categorization Management
StockItems,UnitPrice,7,Product and Supplier Categorization Management
StockItems,ValidFrom,7,Product and Supplier Categorization Management
StockItems,ValidTo,7,Product and Supplier Categorization Management
SupplierCategories,LastEditedBy,7,Product and Supplier Categorization Management
SupplierCategories,SupplierCategoryID,7,Product and Supplier Categorization Management
SupplierCategories,SupplierCategoryName,7,Product and Supplier Categorization Management
SupplierCategories,ValidFrom,7,Product and Supplier Categorization Management
SupplierCategories,ValidTo,7,Product and Supplier Categorization Management
ColdRoomTemperatures,ColdRoomSensorNumber,8,Temperature Data Management
ColdRoomTemperatures,ColdRoomTemperatureID,8,Temperature Data Management
ColdRoomTemperatures,RecordedWhen,8,Temperature Data Management
ColdRoomTemperatures,Temperature,8,Temperature Data Management
ColdRoomTemperatures,ValidFrom,8,Temperature Data Management
ColdRoomTemperatures,ValidTo,8,Temperature Data Management
VehicleTemperatures,ChillerSensorNumber,9,Temperature Data Infrastructure
VehicleTemperatures,CompressedSensorData,9,Temperature Data Infrastructure
VehicleTemperatures,FullSensorData,9,Temperature Data Infrastructure
VehicleTemperatures,IsCompressed,9,Temperature Data Infrastructure
VehicleTemperatures,RecordedWhen,9,Temperature Data Infrastructure
VehicleTemperatures,Temperature,9,Temperature Data Infrastructure
VehicleTemperatures,VehicleRegistration,9,Temperature Data Infrastructure
VehicleTemperatures,VehicleTemperatureID,9,Temperature Data Infrastructure
PurchaseOrderLines,Description,10,Purchase Order Line Management
PurchaseOrderLines,ExpectedUnitPricePerOuter,10,Purchase Order Line Management
PurchaseOrderLines,IsOrderLineFinalized,10,Purchase Order Line Management
PurchaseOrderLines,LastEditedBy,10,Purchase Order Line Management
PurchaseOrderLines,LastEditedWhen,10,Purchase Order Line Management
PurchaseOrderLines,LastReceiptDate,10,Purchase Order Line Management
PurchaseOrderLines,OrderedOuters,10,Purchase Order Line Management
PurchaseOrderLines,PackageTypeID,10,Purchase Order Line Management
PurchaseOrderLines,PurchaseOrderID,10,Purchase Order Line Management
PurchaseOrderLines,PurchaseOrderLineID,10,Purchase Order Line Management
PurchaseOrderLines,ReceivedOuters,10,Purchase Order Line Management
PurchaseOrderLines,StockItemID,10,Purchase Order Line Management
SpecialDeals,BuyingGroupID,11,Promotion and Stock Management
SpecialDeals,CustomerCategoryID,11,Promotion and Stock Management
SpecialDeals,CustomerID,11,Promotion and Stock Management
SpecialDeals,DealDescription,11,Promotion and Stock Management
SpecialDeals,DiscountAmount,11,Promotion and Stock Management
SpecialDeals,DiscountPercentage,11,Promotion and Stock Management
SpecialDeals,EndDate,11,Promotion and Stock Management
SpecialDeals,LastEditedBy,11,Promotion and Stock Management
SpecialDeals,LastEditedWhen,11,Promotion and Stock Management
SpecialDeals,SpecialDealID,11,Promotion and Stock Management
SpecialDeals,StartDate,11,Promotion and Stock Management
SpecialDeals,StockGroupID,11,Promotion and Stock Management
SpecialDeals,StockItemID,11,Promotion and Stock Management
SpecialDeals,UnitPrice,11,Promotion and Stock Management
StockItemHoldings,BinLocation,11,Promotion and Stock Management
StockItemHoldings,LastCostPrice,11,Promotion and Stock Management
StockItemHoldings,LastEditedBy,11,Promotion and Stock Management
StockItemHoldings,LastEditedWhen,11,Promotion and Stock Management
StockItemHoldings,LastStocktakeQuantity,11,Promotion and Stock Management
StockItemHoldings,QuantityOnHand,11,Promotion and Stock Management
StockItemHoldings,ReorderLevel,11,Promotion and Stock Management
StockItemHoldings,StockItemID,11,Promotion and Stock Management
StockItemHoldings,TargetStockLevel,11,Promotion and Stock Management
StockItemStockGroups,LastEditedBy,11,Promotion and Stock Management
StockItemStockGroups,LastEditedWhen,11,Promotion and Stock Management
StockItemStockGroups,StockGroupID,11,Promotion and Stock Management
StockItemStockGroups,StockItemID,11,Promotion and Stock Management
StockItemStockGroups,StockItemStockGroupID,11,Promotion and Stock Management
StockItemTransactions,CustomerID,11,Promotion and Stock Management
StockItemTransactions,InvoiceID,11,Promotion and Stock Management
StockItemTransactions,LastEditedBy,11,Promotion and Stock Management
StockItemTransactions,LastEditedWhen,11,Promotion and Stock Management
StockItemTransactions,PurchaseOrderID,11,Promotion and Stock Management
StockItemTransactions,Quantity,11,Promotion and Stock Management
StockItemTransactions,StockItemID,11,Promotion and Stock Management
StockItemTransactions,StockItemTransactionID,11,Promotion and Stock Management
StockItemTransactions,SupplierID,11,Promotion and Stock Management
StockItemTransactions,TransactionOccurredWhen,11,Promotion and Stock Management
StockItemTransactions,TransactionTypeID,11,Promotion and Stock Management
